,YoY,n1000,Total; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Estimate; HOUSEHOLDS BY TYPE - Average household size,"Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Unmarried women (widowed, divorced, and never married) - Per 1,000 unmarried women","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 50 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 19 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 35 to 50 years old","Estimate; WORLD REGION OF BIRTH OF FOREIGN BORN - Foreign-born population, excluding population born at sea - Oceania",Estimate; ANCESTRY - Total population - Czech,Estimate; ANCESTRY - Total population - Danish,Estimate; ANCESTRY - Total population - Greek,Estimate; ANCESTRY - Total population - Lithuanian,Estimate; ANCESTRY - Total population - Slovak,Estimate; ANCESTRY - Total population - Swiss,Estimate; COMMUTING TO WORK - Mean travel time to work (minutes),Estimate; CLASS OF WORKER - Civilian employed population 16 years and over - Unpaid family workers
13678,0.08292682900000001,0.0,35.2,113.4,80.7,57.1,2.73,103.0,75.0,0.0,17.0,0.0,64.0,28.0,0.0,0.0,0.0,15.0,28.5,1.0
13679,-0.079455165,0.0,42.0,95.5,84.5,42.3,2.36,46.0,40.0,42.0,8.0,0.0,41.0,0.0,0.0,5.0,91.0,0.0,29.5,0.0
13680,0.095006935,0.0,44.2,100.3,71.0,34.3,2.64,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,8.0,31.0,0.0
13681,0.003558719,0.0,44.4,105.5,89.8,45.0,2.39,17.0,17.0,0.0,18.0,0.0,10.0,8.0,0.0,0.0,0.0,14.0,14.4,0.0
13682,0.135278515,0.0,41.4,101.6,67.3,37.7,2.36,27.0,66.0,0.0,43.0,0.0,38.0,52.0,0.0,0.0,0.0,0.0,23.5,6.0
13683,-0.038317055,0.0,48.6,89.5,50.8,25.1,2.3,39.0,43.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,8.0,31.9,0.0
13684,0.126205083,0.0,44.6,93.3,78.9,38.8,2.31,13.0,56.0,0.0,38.0,0.0,0.0,19.0,5.0,3.0,10.0,0.0,28.9,0.0
13685,0.067170445,0.0,41.8,93.4,53.9,33.5,2.64,0.0,56.0,0.0,44.0,0.0,0.0,12.0,26.0,3.0,0.0,0.0,22.9,0.0
13686,0.195454545,0.0,45.7,85.2,75.0,41.3,2.52,137.0,98.0,71.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,30.0,27.5,0.0
13687,0.027798648,0.0,45.6,104.6,60.3,38.4,2.71,30.0,10.0,0.0,0.0,0.0,113.0,10.0,0.0,0.0,0.0,10.0,16.6,4.0
13688,0.041858091,0.0,41.7,105.1,76.7,41.0,2.23,111.0,70.0,229.0,0.0,0.0,29.0,36.0,0.0,0.0,0.0,9.0,26.7,2.0
13689,0.112156863,0.0,42.6,111.5,66.5,37.6,2.56,26.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.3,2.0
13690,0.075047801,0.0,46.1,99.4,55.3,26.8,2.65,0.0,0.0,0.0,0.0,0.0,24.0,0.0,40.0,10.0,0.0,0.0,28.5,0.0
13691,0.14150943400000002,0.0,41.8,126.7,81.7,50.1,2.69,0.0,47.0,0.0,13.0,0.0,8.0,0.0,19.0,0.0,0.0,255.0,23.3,2.0
13692,0.060273973,0.0,35.3,118.9,73.6,59.2,2.99,25.0,94.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,24.7,0.0
13693,0.104240283,0.0,38.4,275.2,20.9,9.9,2.09,0.0,21.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0
13694,0.06960556799999999,0.0,34.6,92.9,70.4,58.7,3.05,0.0,101.0,0.0,50.0,0.0,49.0,120.0,0.0,0.0,0.0,0.0,32.1,7.0
13695,-0.089370345,0.0,43.8,121.6,52.6,31.0,2.51,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.9,0.0
13696,0.03038674,0.0,40.4,101.9,83.6,51.5,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,14.0
13697,-0.017627119,0.0,49.1,123.4,107.9,55.3,2.3,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,51.0
13698,0.128521127,0.0,46.2,98.6,62.2,31.8,2.13,0.0,43.0,0.0,45.0,0.0,36.0,0.0,8.0,7.0,191.0,0.0,24.2,0.0
13699,-0.002695418,0.0,38.2,98.9,77.7,48.8,2.3,106.0,68.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0
13700,0.036601307,0.0,50.4,107.3,59.7,25.5,2.48,11.0,35.0,135.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,27.9,0.0
13701,-0.031167109,0.0,41.7,114.0,65.0,38.7,2.53,0.0,52.0,0.0,41.0,4.0,48.0,8.0,0.0,22.0,0.0,15.0,20.5,15.0
13702,0.086645469,0.0,36.5,100.6,76.6,44.6,2.56,37.0,48.0,71.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,28.8,0.0
13703,0.044753086,0.0,44.3,115.3,56.7,33.5,2.31,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,47.0,0.0,0.0,24.1,0.0
13704,0.066817667,0.0,43.6,106.4,70.6,42.3,2.46,86.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,24.8,13.0
13705,0.039134438,0.0,43.2,87.3,65.5,43.0,2.66,0.0,55.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,22.5,0.0
13706,0.190180236,0.0,42.0,102.9,75.4,44.1,2.77,40.0,49.0,0.0,30.0,0.0,4.0,0.0,25.0,0.0,8.0,0.0,33.8,0.0
13707,-0.021463415,0.0,45.1,104.1,71.0,34.8,2.08,158.0,130.0,0.0,99.0,0.0,14.0,25.0,5.0,0.0,0.0,5.0,16.1,15.0
13708,0.00619195,0.0,51.4,162.3,105.9,50.2,2.51,0.0,53.0,0.0,86.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,43.6,0.0
13709,0.039456937,0.0,46.9,81.2,59.8,27.1,2.21,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,55.0,10.0,10.0,24.3,0.0
13710,0.096917605,0.0,51.1,106.5,72.2,29.4,2.27,35.0,58.0,0.0,67.0,0.0,23.0,7.0,0.0,4.0,0.0,10.0,21.1,0.0
13711,0.08600183,0.0,42.2,107.9,61.4,37.0,2.37,35.0,26.0,0.0,44.0,0.0,16.0,10.0,0.0,0.0,0.0,6.0,26.9,0.0
13712,-0.003231018,0.0,43.3,98.2,76.4,42.1,2.54,0.0,54.0,0.0,23.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,20.5,4.0
13713,0.110942249,0.0,36.6,92.8,72.4,52.1,2.78,103.0,84.0,199.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,19.0,20.0,9.0
13714,0.146341463,0.0,51.3,91.3,67.8,29.3,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,32.9,0.0
13715,-0.006500542,0.0,49.4,89.4,65.3,19.9,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.9,0.0
13716,0.099879663,0.0,45.1,87.7,58.1,32.0,2.5,32.0,65.0,0.0,26.0,0.0,8.0,0.0,9.0,0.0,43.0,85.0,32.4,0.0
13717,0.106698281,0.0,41.1,96.1,72.0,41.0,2.57,73.0,47.0,0.0,7.0,0.0,83.0,63.0,21.0,2.0,0.0,16.0,25.0,15.0
13718,0.080610022,0.0,45.2,99.8,89.4,44.1,2.55,30.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,0.0,16.0,8.0
13719,0.133863486,0.0,49.3,94.7,47.2,22.0,2.45,155.0,152.0,0.0,140.0,0.0,0.0,22.0,15.0,8.0,4.0,0.0,34.8,3.0
13720,0.07113821099999999,0.0,44.0,89.4,96.2,48.9,2.4,42.0,30.0,80.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.5,0.0
13721,0.091470952,0.0,38.3,64.3,48.8,24.2,2.32,0.0,33.0,0.0,48.0,0.0,10.0,78.0,0.0,0.0,0.0,32.0,26.1,7.0
13722,0.036925396,0.0,45.1,91.6,67.5,30.6,2.25,20.0,79.0,0.0,0.0,0.0,5.0,0.0,20.0,31.0,69.0,0.0,25.2,0.0
13723,0.107586207,0.0,39.8,83.9,80.8,49.0,2.65,111.0,90.0,152.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,26.3,4.0
13724,0.081996435,0.0,40.6,89.2,71.9,43.7,3.02,33.0,63.0,0.0,0.0,0.0,20.0,7.0,0.0,8.0,2.0,0.0,18.6,3.0
13725,0.097023153,1.0,23.6,107.8,89.9,76.3,3.73,81.0,123.0,76.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,291.0,23.5,0.0
13726,0.045035824,0.0,44.5,95.1,83.0,47.0,2.66,49.0,79.0,0.0,58.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,23.3,11.0
13727,0.025163094,0.0,52.2,113.7,72.4,33.2,2.3,125.0,106.0,0.0,113.0,0.0,28.0,29.0,0.0,0.0,0.0,13.0,25.9,2.0
13728,0.101626016,0.0,42.9,96.8,90.3,51.0,2.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25.3,2.0
13729,0.074040219,0.0,50.1,105.3,77.1,32.9,2.25,31.0,46.0,0.0,23.0,0.0,3.0,2.0,6.0,3.0,20.0,13.0,25.9,2.0
13730,0.075140682,0.0,54.6,108.0,71.9,24.8,2.23,0.0,40.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,7.0,29.8,0.0
13731,0.159065628,0.0,38.8,100.3,67.1,42.5,2.76,0.0,123.0,0.0,0.0,0.0,23.0,23.0,0.0,9.0,0.0,0.0,22.2,0.0
13732,-0.021682567000000003,1.0,38.7,113.9,76.6,47.8,2.81,0.0,11.0,0.0,0.0,0.0,120.0,32.0,0.0,0.0,0.0,11.0,16.1,3.0
13733,0.029177719,0.0,34.2,96.5,76.6,50.5,3.0,74.0,41.0,141.0,20.0,0.0,42.0,1.0,0.0,0.0,0.0,12.0,14.3,0.0
13734,0.14224013800000002,0.0,54.3,98.0,68.6,28.6,2.25,0.0,0.0,0.0,0.0,6.0,18.0,5.0,97.0,0.0,0.0,30.0,46.5,0.0
13735,0.163120567,0.0,50.8,94.4,69.9,34.0,2.13,303.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0
13736,0.000474608,0.0,42.6,104.9,59.3,34.1,2.81,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,24.0
13737,0.125803489,0.0,44.9,91.7,65.9,31.3,2.44,0.0,33.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,0.0
13738,0.205361003,0.0,45.3,99.1,71.6,36.0,2.52,13.0,17.0,0.0,18.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,27.4,0.0
13739,0.040304665,0.0,41.6,100.2,61.8,32.2,2.62,196.0,163.0,400.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,37.8,0.0
13740,0.017448201,0.0,42.5,120.3,81.6,48.0,2.66,49.0,98.0,42.0,29.0,2.0,14.0,18.0,0.0,0.0,5.0,33.0,27.4,0.0
13741,0.144411474,0.0,32.7,89.7,87.8,61.0,3.22,0.0,91.0,0.0,30.0,0.0,29.0,13.0,0.0,0.0,8.0,150.0,21.7,0.0
13742,-0.014398848,0.0,47.9,109.5,104.6,56.6,2.91,43.0,19.0,0.0,0.0,6.0,0.0,0.0,29.0,5.0,0.0,7.0,34.3,6.0
13743,0.090116279,0.0,46.4,97.6,50.5,25.2,2.59,143.0,84.0,0.0,46.0,0.0,36.0,0.0,3.0,3.0,18.0,7.0,27.9,0.0
13744,0.106534091,0.0,40.9,86.3,53.5,31.7,2.87,37.0,121.0,0.0,111.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,24.6,0.0
13745,-0.032889259,0.0,43.8,111.9,64.1,36.9,2.75,61.0,72.0,0.0,58.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,30.8,0.0
13746,0.133716161,0.0,37.2,123.3,76.8,43.7,2.47,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0
13747,0.052098408,0.0,43.7,90.5,65.1,37.1,2.97,14.0,41.0,0.0,63.0,0.0,28.0,0.0,57.0,0.0,0.0,0.0,25.4,4.0
13748,0.051145445,0.0,41.4,90.8,57.2,31.4,2.52,52.0,38.0,0.0,0.0,3.0,3.0,0.0,12.0,4.0,6.0,3.0,25.3,0.0
13749,0.109134615,0.0,50.5,92.8,74.3,32.0,2.36,0.0,133.0,353.0,30.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,32.0,0.0
13750,0.204494382,0.0,42.3,99.6,78.6,44.0,2.64,0.0,42.0,0.0,12.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,21.6,20.0
13751,0.110552764,0.0,40.4,99.3,68.3,36.2,2.8,0.0,148.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,0.0,25.0,42.2,34.0
13752,0.051508845,0.0,45.2,92.8,61.4,37.8,2.67,28.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,66.0,0.0,27.6,0.0
13753,0.028196721,0.0,46.2,107.4,76.1,38.6,2.64,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0
13754,0.02601626,1.0,36.5,239.3,37.0,18.7,2.36,0.0,119.0,0.0,0.0,2.0,40.0,56.0,0.0,0.0,11.0,16.0,25.7,0.0
13755,0.102601156,0.0,41.0,113.3,74.3,45.7,2.58,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0
13756,0.051569507,0.0,39.4,151.0,47.7,25.9,2.2,51.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.1,3.0
13757,0.143823264,0.0,36.5,88.8,55.7,36.3,2.56,24.0,94.0,73.0,40.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,27.8,9.0
13758,0.168079096,0.0,46.8,87.5,80.2,42.4,2.48,59.0,68.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0
13759,0.13989071,0.0,42.1,108.9,56.3,31.2,2.59,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.2,0.0
13760,0.065108514,0.0,43.3,99.6,75.1,41.7,2.44,0.0,26.0,0.0,13.0,0.0,15.0,42.0,0.0,7.0,2.0,0.0,28.8,6.0
13761,0.090196078,0.0,46.3,118.5,62.7,29.4,2.45,0.0,41.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,1.0,27.7,0.0
13762,0.098591549,0.0,48.3,126.1,61.1,34.6,2.49,29.0,15.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.6,0.0
13763,-0.046587216,0.0,54.2,68.5,71.7,35.9,2.39,0.0,12.0,0.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0
13764,0.095108696,0.0,41.5,101.2,83.1,47.0,2.68,37.0,57.0,89.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,2.0
13765,0.16304347800000002,0.0,43.8,99.0,57.0,36.7,2.6,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0
13766,0.114359974,0.0,38.8,109.1,77.9,54.1,2.73,38.0,56.0,0.0,47.0,0.0,28.0,2.0,7.0,0.0,0.0,0.0,27.7,0.0
13767,0.011137629,2.0,33.3,95.2,64.5,45.3,2.81,114.0,152.0,135.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0
13768,0.143835616,0.0,37.2,66.4,84.2,41.4,2.46,0.0,26.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0
13769,0.020491803,0.0,41.9,103.9,64.4,37.5,2.4,12.0,33.0,0.0,15.0,0.0,12.0,15.0,0.0,0.0,3.0,334.0,28.8,7.0
13770,0.075826312,0.0,33.2,106.4,83.7,60.1,2.85,69.0,92.0,0.0,25.0,0.0,149.0,38.0,0.0,0.0,0.0,9.0,17.3,3.0
13771,-0.015576324,0.0,47.3,91.3,75.0,38.4,2.19,0.0,134.0,0.0,107.0,0.0,22.0,19.0,186.0,45.0,19.0,0.0,32.8,0.0
13772,0.044444444000000013,0.0,48.0,108.7,69.1,36.7,2.53,22.0,53.0,0.0,46.0,0.0,8.0,3.0,0.0,0.0,12.0,19.0,34.3,0.0
13773,0.041383989,0.0,56.0,120.0,94.1,23.1,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,19.0,32.5,0.0
13774,0.076815642,0.0,42.2,104.7,56.8,31.3,2.46,97.0,79.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,30.8,0.0
13775,-0.012482663,0.0,40.4,78.9,73.1,42.1,2.44,70.0,55.0,0.0,10.0,0.0,13.0,10.0,9.0,3.0,0.0,0.0,19.0,0.0
13776,0.077885953,0.0,43.8,98.9,72.9,49.4,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,42.0,0.0
13777,0.04924242400000002,0.0,42.2,96.9,68.5,39.7,2.54,76.0,58.0,163.0,30.0,0.0,0.0,4.0,6.0,0.0,5.0,7.0,29.6,0.0
13778,0.06593977200000001,0.0,41.9,105.3,48.6,23.9,2.35,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,25.2,7.0
13779,-0.003766478,0.0,42.6,100.9,84.7,44.7,2.47,166.0,99.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.5,14.0
13780,0.02936747,0.0,42.6,124.6,64.9,39.6,2.52,41.0,96.0,0.0,7.0,0.0,17.0,100.0,0.0,0.0,6.0,24.0,31.1,0.0
13781,0.054216867,0.0,37.9,98.5,63.4,39.1,2.56,76.0,99.0,0.0,61.0,0.0,4.0,4.0,0.0,12.0,0.0,0.0,23.6,12.0
13782,0.063976378,0.0,44.4,99.0,72.0,38.4,2.47,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,3.0
13783,0.05448916400000002,0.0,36.9,109.5,59.9,37.2,2.63,38.0,68.0,0.0,66.0,0.0,3.0,0.0,0.0,0.0,8.0,11.0,26.0,0.0
13784,0.076734694,0.0,47.5,109.3,54.5,30.0,2.33,0.0,13.0,0.0,29.0,0.0,49.0,101.0,0.0,23.0,0.0,48.0,23.8,0.0
13785,0.075773746,0.0,45.9,93.4,68.1,34.3,2.68,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,9.0
13786,0.13329275699999998,0.0,48.4,100.4,77.8,36.0,2.41,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,24.3,8.0
13787,0.094,0.0,61.6,96.9,86.3,22.6,2.12,0.0,0.0,0.0,0.0,0.0,9.0,36.0,17.0,0.0,0.0,11.0,34.5,0.0
13788,0.05829596400000001,0.0,42.7,118.6,62.6,31.1,2.44,16.0,66.0,0.0,41.0,0.0,46.0,22.0,3.0,4.0,13.0,22.0,23.0,2.0
13789,0.096614951,0.0,36.9,101.3,71.9,42.5,2.48,9.0,36.0,24.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,25.3,7.0
13790,0.097385621,0.0,44.9,90.7,72.0,47.1,2.68,118.0,53.0,175.0,28.0,0.0,0.0,2.0,2.0,82.0,0.0,0.0,30.4,0.0
13791,0.046391753,0.0,44.3,102.0,59.3,31.6,2.48,33.0,32.0,0.0,21.0,0.0,58.0,56.0,0.0,5.0,0.0,4.0,28.6,0.0
13792,0.082777036,0.0,38.5,114.2,73.2,46.2,2.44,42.0,85.0,0.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,29.9,7.0
13793,0.099222679,0.0,44.6,94.5,65.3,36.6,2.64,42.0,40.0,0.0,62.0,0.0,5.0,26.0,4.0,6.0,0.0,12.0,26.8,0.0
13794,0.009756098,0.0,45.7,92.9,63.5,35.7,2.39,21.0,98.0,0.0,9.0,0.0,32.0,2.0,25.0,11.0,6.0,51.0,23.4,0.0
13795,0.07226890799999999,0.0,42.2,108.5,81.4,41.7,2.39,28.0,55.0,0.0,27.0,0.0,36.0,11.0,0.0,0.0,0.0,12.0,24.0,3.0
13796,0.064646465,0.0,36.3,98.8,86.3,51.8,2.58,10.0,57.0,0.0,0.0,0.0,4.0,7.0,20.0,0.0,119.0,55.0,20.4,0.0
13797,0.100360577,0.0,49.5,100.5,69.0,36.7,2.42,63.0,96.0,0.0,23.0,0.0,0.0,0.0,18.0,0.0,0.0,21.0,27.8,5.0
13798,0.070721358,0.0,39.8,104.3,62.6,36.6,2.54,21.0,94.0,0.0,103.0,0.0,3.0,0.0,0.0,4.0,0.0,30.0,29.2,0.0
13799,0.114055686,0.0,41.0,89.3,47.0,27.5,3.32,0.0,28.0,0.0,41.0,0.0,11.0,5.0,12.0,0.0,0.0,0.0,33.0,0.0
13800,0.093147752,0.0,47.4,102.9,66.8,31.0,2.26,0.0,60.0,0.0,14.0,0.0,21.0,32.0,1.0,0.0,2.0,7.0,29.1,6.0
13801,0.12652439,0.0,42.0,107.9,79.9,46.0,2.35,46.0,124.0,0.0,54.0,0.0,37.0,26.0,0.0,0.0,0.0,10.0,27.0,4.0
13802,0.016445623,0.0,40.3,105.6,58.8,40.5,2.52,7.0,30.0,0.0,0.0,0.0,76.0,33.0,0.0,0.0,10.0,11.0,32.2,0.0
13803,0.087129841,0.0,47.6,88.2,57.4,32.1,2.58,148.0,101.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0
13804,0.022327044,0.0,42.8,121.2,62.8,33.9,2.8,0.0,54.0,0.0,40.0,0.0,15.0,8.0,26.0,8.0,0.0,26.0,30.2,0.0
13805,0.05395495,0.0,38.8,102.1,57.2,37.0,2.75,109.0,84.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,16.0,38.0,26.6,0.0
13806,-0.024145617,0.0,44.8,105.1,53.3,32.2,2.84,0.0,108.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,34.8,0.0
13807,0.071641791,0.0,46.9,98.6,58.7,26.5,2.29,48.0,44.0,0.0,0.0,0.0,9.0,12.0,5.0,0.0,0.0,56.0,25.5,32.0
13808,0.059079062,0.0,34.7,108.8,85.4,60.3,2.83,72.0,62.0,0.0,51.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,38.5,0.0
13809,0.05,0.0,38.9,96.1,85.0,48.1,2.66,68.0,89.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,6.0
13810,0.069785276,0.0,38.3,98.5,84.4,61.8,2.84,0.0,35.0,0.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,22.2,2.0
13811,0.02277737,0.0,44.9,80.1,73.9,42.6,2.31,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,27.5,0.0
13812,0.143536122,0.0,37.5,123.8,67.2,42.5,2.76,38.0,82.0,0.0,20.0,0.0,89.0,0.0,3.0,0.0,0.0,14.0,24.6,4.0
13813,0.079351162,0.0,47.7,97.6,78.6,42.3,2.58,48.0,60.0,0.0,0.0,0.0,19.0,9.0,6.0,10.0,0.0,3.0,30.3,10.0
13814,0.0544919,0.0,41.3,103.3,73.5,38.6,2.23,112.0,76.0,0.0,22.0,0.0,8.0,8.0,0.0,2.0,4.0,0.0,25.1,0.0
13815,-0.03286385,0.0,54.4,77.3,96.1,35.5,2.08,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0
13816,0.07671232900000001,0.0,45.8,105.4,57.5,33.4,2.71,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,12.0,0.0,18.0,32.7,0.0
13817,-0.013921113999999998,0.0,47.0,88.4,87.0,45.7,2.17,34.0,77.0,0.0,38.0,0.0,46.0,24.0,0.0,0.0,0.0,21.0,19.2,11.0
13818,0.098081023,0.0,44.6,101.7,75.7,41.0,2.42,115.0,92.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,22.7,4.0
13819,0.014527845,0.0,44.6,101.5,58.9,31.6,2.35,110.0,93.0,164.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,25.6,4.0
13820,0.052259887000000005,0.0,48.3,104.6,78.5,36.8,2.43,75.0,34.0,67.0,0.0,0.0,5.0,0.0,5.0,13.0,153.0,4.0,28.9,0.0
13821,0.128605769,0.0,48.8,119.5,77.5,37.2,2.48,0.0,10.0,0.0,0.0,0.0,6.0,11.0,11.0,1.0,4.0,3.0,29.0,2.0
13822,0.115234375,0.0,42.6,92.5,89.4,46.0,2.48,0.0,85.0,0.0,65.0,6.0,3.0,3.0,5.0,0.0,0.0,107.0,24.1,6.0
13823,-0.104166667,0.0,43.4,104.7,86.5,47.8,2.65,111.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0
13824,0.116666667,0.0,47.3,106.4,72.1,26.6,3.06,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,25.0,7.0
13825,0.045646067,0.0,50.8,127.9,52.0,24.2,2.33,0.0,20.0,0.0,0.0,11.0,16.0,4.0,9.0,0.0,20.0,0.0,32.2,15.0
13826,0.107431935,0.0,41.1,80.5,49.6,23.6,2.33,275.0,178.0,14.463115019072864,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,25.1,0.0
13827,0.07992008,0.0,42.5,91.9,53.3,26.6,2.42,17.0,32.0,0.0,22.0,0.0,0.0,12.0,0.0,40.0,8.0,0.0,25.5,0.0
13828,0.081914031,0.0,48.0,78.8,70.4,32.6,2.28,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,35.5,5.0
13829,0.041339986,0.0,50.2,100.7,63.9,27.5,2.46,18.0,69.0,0.0,0.0,0.0,46.0,56.0,0.0,6.0,2.0,18.0,27.8,0.0
13830,0.113435237,0.0,40.6,106.2,54.3,36.5,2.54,43.0,77.0,100.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,42.0,26.0,0.0
13831,0.04893679,0.0,56.6,99.5,55.0,23.5,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,11.6,0.0
13832,0.005787036999999999,0.0,38.0,91.1,83.3,57.9,2.7,48.0,35.0,0.0,19.0,0.0,6.0,24.0,6.0,0.0,5.0,8.0,19.9,2.0
13833,0.178356713,0.0,43.5,101.7,67.1,33.6,2.32,39.0,44.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0
